12	13
17	20
14	16
18	21
12	13
19	22
14	17
14	16
9	12
6	9
20	28
22	25
14	14
11	14
15	22
12	17
14	19
21	24
12	13
17	19
19	23
11	12
14	16
17	19
11	14
15	21
12	17
12	16
15	18
20	21
15	13
11	13
18	20
11	15
12	14
20	26
8	11
21	22
17	19
17	18
15	19
17	21
12	15
14	16
11	14
18	14
8	11
12	16
12	16
20	25
11	12
21	24
11	12
17	19
14	17
9	13
18	19
12	16
18	19
12	17
19	20
14	18
8	10
14	14
17	16
11	15
12	15
17	18
17	21
17	21
9	12
9	13
12	16
9	13
12	13
14	16
15	16
18	23
12	13
15	21
15	16
12	15
18	18
9	9
18	21
11	11
21	23
12	13
18	21
14	14
14	11
17	16
12	13
12	12
22	27
19	20
14	13
21	26
9	11
22	29
19	23
14	16
12	18
15	18
12	14
17	21
18	15
12	12
14	16
15	19
15	17
8	9
12	14
18	17
9	8
20	21
14	16
14	20
12	15
17	15
15	16
20	20
15	13
22	26
14	18
15	17
19	20
14	17
11	11
9	12
15	16
15	17
14	17
17	21
17	17
20	23
12	12
15	16
9	12
20	25
12	16
14	14
18	19
17	22
19	16
14	15
17	18
17	14
14	16
14	16
19	25
11	13
12	12
19	20
14	17
17	21
11	15
21	21
15	16
12	14
20	23
22	25
11	14
21	25
20	16
23	23
15	19
25	29
22	23
22	24
15	18
17	15
19	21
21	23
14	15
19	22
21	22
21	24
17	16
11	13
20	21
18	21
11	14
21	25
18	20
22	24
11	12
17	18
19	20
19	21
11	14
18	22
18	22
19	22
20	22
18	22
19	20
21	21
14	15
17	17
17	15
18	18
12	11
19	20
17	19
14	14
17	17
11	13
9	12
15	16
11	12
18	20
12	15
14	16
18	20
9	9
12	15
15	16
12	13
21	20
19	17
14	13
17	20
11	11
11	15
17	17
14	12
18	17
12	15
21	24
18	20
14	17
11	12
11	16
11	14
12	15
14	17
17	19
6	7
12	14
12	16
15	20
12	13
15	16
15	18
14	16
20	20
12	14
14	17
8	7
12	14
11	12
12	14
11	12
17	20
17	17
8	9
11	14
11	14
8	9
15	19
8	9
15	14
11	12
14	17
15	16
14	16
14	13
17	14
14	15
12	11
9	12
11	13
12	12
15	16
12	14
6	9
19	21
12	15
4	6
15	19
11	13
19	21
11	13
9	11
12	13
14	13
11	14
9	10
9	9
3	5
14	13
17	17
11	13
11	14
9	11
9	13
8	9
14	17
12	13
12	12
9	13
9	12
12	14
9	11
8	9
9	9
14	16
14	13
8	9
8	10
6	7
14	14
9	12
17	16
15	16
11	14
9	12
19	19
6	7
15	18
14	12
11	12
8	9
9	10
11	10
12	15
11	13
15	17
11	13
6	8
8	9
8	9
9	11
11	12
8	10
11	15
9	12
9	12
8	8
18	20
14	14
9	12
8	7
8	9
4	6
14	18
12	15
9	11
6	8
9	10
9	12
12	11
12	13
11	10
20	20
9	11
11	13
6	7
14	13
11	12
11	12
12	10
6	9
11	11
4	7
12	12
18	11
9	11
9	10
11	12
6	7
6	9
9	10
17	12
8	9
8	10
11	10
9	7
8	9
3	5
8	8
9	13
9	13
8	10
6	8
11	12
6	6
15	14
9	10
4	6
6	7
4	5
12	13
6	8
9	11
12	13
9	10
9	12
4	6
9	12
8	11
11	11
4	7
4	5
6	6
8	9
8	10
14	14
8	8
8	10
14	16
11	13
14	15
11	12
9	12
6	8
14	15
4	6
6	7
8	9
4	6
11	9
8	9
4	6
9	10
9	9
4	5
11	10
4	4
4	7
6	5
3	4
11	10
8	9
8	11
12	14
8	7
8	9
4	6
6	6
4	7
9	10
8	10
9	9
4	6
4	4
6	8
9	10
4	5
8	10
9	9
4	7
6	7
9	8
6	9
6	8
6	7
12	13
12	9
9	7
8	11
3	4
9	9
11	8
8	11
4	7
3	5
6	5
4	5
9	11
6	5
6	8
8	10
6	8
8	9
4	6
6	8
6	8
8	9
11	11
8	5
3	5
6	8
4	6
6	7
12	14
6	7
11	9
9	7
6	8
4	6
3	4
4	7
4	6
4	5
4	4
4	6
4	6
4	5
8	8
3	3
3	4
4	6
9	10
3	6
4	7
6	5
6	7
6	8
4	5
4	7
8	4
4	6
11	10
3	3
6	6
11	11
6	9
6	5
3	4
4	5
9	6
3	4
2	2
3	3
3	4
2	2
4	4
6	6
2	3
6	7
4	5
4	5
6	5
8	9
4	6
4	5
3	5
4	5
4	5
8	6
3	3
4	5
2	3
2	3
3	4
2	3
6	6
4	3
2	1
4	6
6	4
2	3
3	4
3	4
3	4
3	3
8	5
2	3
4	2
2	2
8	6
3	4
3	5
8	7
4	5
2	2
2	2
3	4
3	4
2	3
2	1
3	5
3	2
6	7
3	2
6	6
4	3
3	4
4	6
2	2
2	1
3	2
6	5
4	5
2	2
6	5
2	3
4	5
3	3
6	5
2	2
3	4
8	5
3	4
6	4
3	2
2	1
2	2
2	3
2	2
6	5
3	4
2	1
3	3
2	1
2	2
2	1
3	3
4	4
8	5
2	1
3	4
2	2
4	2
3	1
2	2
2	1
2	1
3	2
2	2
2	1
2	3
3	2
3	3
3	3
6	5
3	3
2	1
3	1
2	2
2	1
2	1
4	2
2	1
6	2
3	3
2	1
2	1
2	1
3	2
4	5
2	2
4	2
3	3
2	2
3	1
4	2
2	1
2	2
6	3
2	2
3	1
2	2
3	2
4	2
2	1
4	2
3	1
3	3
2	3
2	2
2	2
2	1
3	1
2	1
2	3
2	1
2	1
4	2
2	3
2	2
2	2
3	2
2	1
3	2
3	2
2	1
2	2
4	3
2	2
2	1
3	2
2	1
2	2
2	1
15	19
3	2
9	11
2	2
2	1
4	3
2	1
3	1
3	1
17	16
6	3
3	3
4	2
4	4
3	2
18	21
2	1
3	3
14	15
2	1
2	1
18	19
4	3
2	2
2	1
17	18
2	1
2	2
3	1
2	1
4	4
2	1
2	2
3	2
2	1
2	1
2	1
9	12
2	1
4	2
2	1
3	1
2	1
3	2
14	13
2	2
3	1
2	2
2	2
8	4
2	2
2	2
3	2
2	1
2	1
2	1
2	1
2	2
2	2
2	1
2	1
2	1
2	1
2	2
3	3
2	1
2	1
2	1
4	3
3	2
3	2
2	1
2	2
3	3
4	3
2	2
3	3
3	4
2	1
2	2
2	1
2	1
4	3
2	3
8	5
4	5
2	1
6	5
6	3
6	3
4	6
2	3
2	2
3	3
8	5
2	2
6	5
4	5
6	5
9	6
6	4
4	3
2	1
3	3
3	3
8	5
6	3
3	3
2	2
3	4
3	2
2	3
2	2
2	2
4	5
6	4
2	3
3	3
4	5
3	4
3	4
8	4
2	1
2	1
3	3
4	6
2	2
2	2
8	5
6	5
6	5
4	3
8	6
6	6
8	5
8	8
4	3
9	7
4	6
2	3
11	8
4	4
9	5
6	6
11	8
8	8
4	5
8	7
2	2
8	8
4	4
3	4
4	5
9	10
11	12
9	8
8	7
6	7
12	12
6	6
6	6
6	4
9	9
14	9
12	8
11	9
4	6
9	10
12	11
6	7
8	10
11	9
4	5
9	7
8	9
9	9
11	9
6	8
14	11
15	13
8	7
8	9
9	10
14	12
9	10
11	11
9	10
15	14
8	8
9	9
6	7
9	11
8	8
14	14
14	14
11	11
3	5
12	14
4	7
9	11
8	9
8	8
14	15
11	12
6	7
9	8
12	16
12	13
11	13
6	8
11	13
8	11
9	9
6	8
6	6
11	10
15	15
9	11
6	8
12	14
14	14
15	17
14	12
14	15
14	16
14	14
12	12
4	9
11	13
11	12
11	11
14	13
14	13
12	13
11	13
18	21
18	15
11	11
18	15
19	20
14	12
8	10
17	17
11	11
6	6
15	17
14	13
18	20
14	13
11	14
14	15
11	13
9	13
14	17
14	19
11	13
18	20
12	14
14	16
17	20
14	18
12	15
18	20
12	14
14	14
22	24
12	14
15	19
12	17
11	15
15	17
17	18
14	19
12	16
8	10
15	18
9	14
14	17
15	16
12	13
12	16
14	17
19	25
15	17
11	15
12	14
12	16
20	23
12	17
12	15
14	16
18	21
11	12
17	20
14	15
14	15
15	17
18	18
12	12
22	20
15	18
18	20
15	19
11	13
11	14
15	15
14	15
17	18
12	16
22	20
4	6
18	20
14	14
15	18
14	16
12	13
14	16
19	19
18	19
17	21
11	12
17	18
20	18
14	17
21	20
15	18
17	16
17	19
14	15
17	21
21	20
17	19
18	20
18	17
18	21
19	21
15	16
14	14
17	18
22	16
12	14
19	19
18	19
12	13
14	20
14	16
11	13
18	14
15	17
14	17
17	19
18	21
18	19
18	21
14	17
18	18
14	19
17	17
15	16
20	22
12	12
11	17
15	13
17	19
14	14
18	20
17	14
14	14
14	12
14	13
8	9
14	11
14	14
15	15
12	11
18	18
14	14
12	12
22	24
14	17
14	15
18	15
11	13
17	11
15	19
11	14
19	19
12	16
15	16
22	24
17	16
17	13
19	18
15	15
18	16
15	17
17	17
12	13
11	9
18	17
15	14
20	20
14	14
18	19
17	15
20	19
6	10
18	17
11	12
14	13
18	17
12	12
12	15
19	16
15	16
12	13
9	10
12	10
18	16
12	13
17	15
14	13
21	23
9	8
11	12
18	17
11	11
9	11
14	14
18	18
14	12
14	11
14	15
15	17
12	9
11	9
